Type,ID,Vendor,Title,Price,Image,Link
Cases,774,Antec,ANTEC C8 Dual Chamber Tempered Glass Full Tower Gaming Chassis (White),"₱7,200.00",//pcx.com.ph/cdn/shop/files/CASE-ANTEC-C8-WHT-DUAL-CHAMBER-TG-1.jpg?v=1709518840&width=1,/products/antec-c8-dual-chamber-tempered-glass-full-tower-gaming-chassis-white?_pos=52&_sid=08474639b&_ss=r
Cases,775,Antec,ANTEC C8 Dual Chamber Tempered Glass Full Tower Gaming Chassis (Black),"₱7,100.00",//pcx.com.ph/cdn/shop/files/CASE-ANTEC-C8-BLK-DUAL-CHAMBER-TG-1.jpg?v=1709517074&width=1,/products/antec-c8-dual-chamber-tempered-glass-full-tower-gaming-chassis-black?_pos=53&_sid=08474639b&_ss=r
Cases,776,Antec,ANTEC NX410 Tempered Glass Mid Tower Gaming Chassis (Black),"₱2,850.00",//pcx.com.ph/cdn/shop/files/CASE-ANTEC-NX410-BLK-ARGB-TG-6.jpg?v=1699336196&width=1,/products/antec-nx410-tempered-glass-mid-tower-gaming-chassis-black?_pos=61&_sid=08474639b&_ss=r
Cases,777,Antec,ANTEC NX410 Tempered Glass Mid Tower Gaming Chassis (White),"₱3,100.00",//pcx.com.ph/cdn/shop/files/CASE-ANTEC-NX410-WHT-ARGB-TG-1.jpg?v=1699334741&width=1,/products/antec-nx410-tempered-glass-mid-tower-gaming-chassis-white?_pos=69&_sid=08474639b&_ss=r
Cases,779,JBL,JBL Tune Beam True Wireless Noise Cancelling Earbuds (Black),"₱6,800.00",//pcx.com.ph/cdn/shop/files/HS-JBL-TUNE-BEAM-TWS-EARBUDS-BLACK-1.jpg?v=1712548019&width=1,/products/jbl-tune-beam-true-wireless-noise-cancelling-earbuds-black?_pos=92&_sid=08474639b&_ss=r
Cases,780,Acer,ACER Meeting Room - X1328Wi DLP 5000 Projector,"₱22,800.00",//pcx.com.ph/cdn/shop/files/PRJCTR-ACER-X1328WI-DLP-5000-ANSI-LUMENS-1.jpg?v=1698372950&width=1,/products/acer-meeting-room-x1328wi-dlp-5000-projector?_pos=97&_sid=08474639b&_ss=r
Cases,781,HyperX,HYPERX Cloud Earbuds II - Black,"₱1,150.00",//pcx.com.ph/cdn/shop/files/HS-HYPERXCLOUDEARBUDSIIBLACK4.jpg?v=1762249834&width=1,/products/hyperx-cloud-earbuds-ii-black?_pos=99&_sid=08474639b&_ss=r
Cases,783,HyperX,HYPERX Cloud Earbuds II - Red,"₱1,150.00",//pcx.com.ph/cdn/shop/files/HS-HYPERXCLOUDEARBUDSIIRED1.jpg?v=1762249574&width=1,/products/hyperx-cloud-earbuds-ii-red?_pos=110&_sid=08474639b&_ss=r
Cases,784,JBL,JBL Wave Buds True Wireless Earbuds (White),"₱3,240.00",//pcx.com.ph/cdn/shop/files/HS-JBL-WAVE-BUDS-TWS-EARBUDS-WHITE-1.jpg?v=1712541038&width=1,/products/jbl-wave-buds-true-wireless-earbuds-white?_pos=132&_sid=08474639b&_ss=r
Cases,785,JBL,JBL Wave Buds 2 True Wireless Noise Cancelling Earbuds - White (Ghost Edition),"₱6,999.00",//pcx.com.ph/cdn/shop/files/HS-JBLTUNEBUDSGHOST2WHITE6.jpg?v=1755074601&width=1,/products/jbl-wave-buds-2-true-wireless-noise-cancelling-earbuds-white-ghost-edition?_pos=152&_sid=08474639b&_ss=r
Cases,786,JBL,JBL Wave Buds 2 True Wireless Noise Cancelling Earbuds - Black (Ghost Edition),"₱6,999.00",//pcx.com.ph/cdn/shop/files/HS-JBLTUNEBUDSGHOST2BLACK1.jpg?v=1755072594&width=1,/products/jbl-wave-buds-2-true-wireless-noise-cancelling-earbuds-black-ghost-edition?_pos=153&_sid=08474639b&_ss=r
Cases,787,JBL,JBL Sense Lite True Wireless Open-Air Headphones - Blue,"₱6,799.00",//pcx.com.ph/cdn/shop/files/HS-JBLSENSELITETWSBLUE1.jpg?v=1762331153&width=1,/products/jbl-sense-lite-true-wireless-open-air-headphones-blue?_pos=157&_sid=08474639b&_ss=r
Cases,788,Acer,ACER X1229 DLP 4800 ANSI LUMENS Meeting Room Projector,"₱18,000.00",//pcx.com.ph/cdn/shop/files/PRJCTR-ACER-X1229-DLP-4800-ANSI-LUMENS-1.jpg?v=1752127746&width=1,/products/acer-x1229-dlp-4800-ansi-lumens-meeting-room-projector?_pos=159&_sid=08474639b&_ss=r
Cases,790,JBL,JBL Tune Beam 2 True Wireless Noise Cancelling Earbuds - Black,"₱6,799.00",//pcx.com.ph/cdn/shop/files/HS-JBL-TUNE-BEAM-2-BLACK-1.jpg?v=1749448768&width=1,/products/jbl-tune-beam-2-true-wireless-noise-cancelling-earbuds-black?_pos=163&_sid=08474639b&_ss=r
Cases,794,Vertiv,VERTIV Liebert® EDGE-1000IMT UPS 1000VA/900W 230V Tower,"₱55,569.00",//pcx.com.ph/cdn/shop/files/UPS-VERTIV-LIEBERT-EDGE-1000IMT-1.jpg?v=1741750882&width=1,/products/vertiv-liebert-edge-1000imt-ups-1000va-900w-230v-tower?_pos=170&_sid=08474639b&_ss=r
Cases,798,Cisco,CISCO Business CBS250 (CBS250-8T-D-EU) 8-Port GE Smart Switch,"₱9,200.00",//pcx.com.ph/cdn/shop/files/CBS250-Smart-8-port-GE_-Desktop_-Ext-PSU.jpg?v=1749632660&width=1,/products/cisco-business-cbs250-cbs250-8t-d-eu-8-port-ge-smart-switch?_pos=182&_sid=08474639b&_ss=r
Cases,799,Cisco,CISCO Catalyst (C1200-8T-D) 8-Port Smart Switch,"₱10,300.00",//pcx.com.ph/cdn/shop/files/CATALYST-1200-8-PORT-GE_-DESKTOP_-EXT-PS_-POE-INPUT.jpg?v=1748926023&width=1,/products/cisco-catalyst-c1200-8t-d-8-port-smart-switch?_pos=183&_sid=08474639b&_ss=r
Cases,800,Cisco,CISCO Catalyst (C1300-16T-2G) 16-Port Managed Switch,"₱27,200.00",//pcx.com.ph/cdn/shop/files/CATALYST-1300-16-PORT-GE_-2X1G-SFP.jpg?v=1748926602&width=1,/products/cisco-catalyst-c1300-16t-2g-16-port-managed-switch?_pos=184&_sid=08474639b&_ss=r
Cooling,801,Cooler Master,COOLER MASTER Hyper 620S Spectrum ARGB CPU Air Cooler Fan,"₱2,300.00",//pcx.com.ph/cdn/shop/files/FAN-COOLER-MASTER-HYPER-620S-SPECTRUM-ARGB-1_2a7b3648-0a00-4a86-b325-3e56fbf9cde9.jpg?v=1752498098&width=1,/products/cooler-master-hyper-620s-spectrum-argb-cpu-air-cooler-fan?_pos=1&_sid=03dbd3383&_ss=r
Cooling,802,Cooler Master,COOLER MASTER HYPER 212 SPECTRUM V3 RGB CPU Cooler Fan,"₱1,300.00",//pcx.com.ph/cdn/shop/files/1.FAN-COOLER-MASTER-HYPER-212-SPECTRUM-V3-RGB.jpg?v=1693443484&width=1,/products/cooler-master-hyper-212-spectrum-v3-rgb-cpu-cooler-fan?_pos=2&_sid=03dbd3383&_ss=r
Cooling,803,Cooler Master,COOLER MASTER MasterLiquid 240L Core ARGB CPU Cooler Fan,"₱3,550.00",//pcx.com.ph/cdn/shop/files/FAN-COOLER-MASTER-MASTERLIQUID-240L-CORE-ARGB-1_86eeb5ec-54d6-46d5-b16c-ccf9c25301e3.jpg?v=1752498102&width=1,/products/cooler-master-masterliquid-240l-core-argb-cpu-cooler-fan?_pos=3&_sid=03dbd3383&_ss=r
Cooling,804,Cooler Master,COOLER MASTER MasterLiquid 240L Core ARGB Fan - White,"₱3,650.00",//pcx.com.ph/cdn/shop/files/FAN-COOLERMASTERMASTERLIQUID240LCOREARGBWHT1.jpg?v=1758261638&width=1,/products/cooler-master-masterliquid-240l-core-argb-fan-white?_pos=10&_sid=03dbd3383&_ss=r
Cooling,805,Deepcool,DEEPCOOL MYSTIQUE 240 ARGB W/ LCD SCREEN CPU Cooler Fan - Black,"₱6,550.00",//pcx.com.ph/cdn/shop/files/FAN-DEEPCOOLMYSTIQUE240ARGBBLACKWLCDSCREEN1.jpg?v=1754360182&width=1,/products/deepcool-mystique-240-argb-black-w-lcd-screen-cpu-cooler-fan?_pos=17&_sid=03dbd3383&_ss=r
Cooling,806,Antec,ANTEC A30 NEO CPU Cooler Fan,₱810.01,//pcx.com.ph/cdn/shop/files/FAN-ANTECA30NEO2.jpg?v=1756775038&width=1,/products/antec-a30-neo-cpu-cooler-fan?_pos=18&_sid=03dbd3383&_ss=r
Cooling,807,GAMDIAS,GAMDIAS BOREAS E2-41D CPU Air Cooler Fan (White),"₱2,000.00",//pcx.com.ph/cdn/shop/files/FAN-GAMDIAS-BOREAS-E2-41D-WHITE-GAMING-AIR-COOLER-1.jpg?v=1744601466&width=1,/products/gamdias-boreas-e2-41d-cpu-air-cooler-fan-white?_pos=19&_sid=03dbd3383&_ss=r
Cooling,808,MSI,MSI MAG CORELIQUID A13 240 All-in-One CPU Cooler Fan (White),"₱3,600.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-A13-240-WHITE-AIO-1.jpg?v=1742441496&width=1,/products/msi-mag-coreliquid-a13-240-all-in-one-cpu-cooler-fan-white?_pos=20&_sid=03dbd3383&_ss=r
Cooling,809,Thermaltake,THERMALTAKE UX100 ARGB Lighting CPU Cooler,"₱1,000.00",//pcx.com.ph/cdn/shop/files/FAN-THERMALTAKE-UX-100-ARGB-1.jpg?v=1700461615&width=1,/products/thermaltake-ux100-argb-lighting-cpu-cooler?_pos=21&_sid=03dbd3383&_ss=r
Cooling,810,Thermaltake,THERMALTAKE ASTRIA 200 ARGB Lighting CPU Cooler Fan,"₱2,400.00",//pcx.com.ph/cdn/shop/files/FAN-THERMALTAKE-ASTRIA-200-ARGB-1.jpg?v=1747703891&width=1,/products/thermaltake-astria-200-argb-lighting-cpu-cooler-fan?_pos=22&_sid=03dbd3383&_ss=r
Cooling,811,MSI,MSI MAG CORELIQUID A13 240 All-in-One CPU Cooler Fan (Black),"₱3,600.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-A13-240-BLACK-AIO-1.jpg?v=1742441332&width=1,/products/msi-mag-coreliquid-a13-240-all-in-one-cpu-cooler-fan-black?_pos=24&_sid=03dbd3383&_ss=r
Cooling,812,Asus,ASUS ROG RYUJIN III 240 ARGB All-in-One CPU Liquid Cooler Fan (White),"₱14,250.00",//pcx.com.ph/cdn/shop/files/FAN-ASUS-ROG-RYUJIN-III-240-ARGB-WHITE-1.jpg?v=1742443763&width=1,/products/asus-rog-ryujin-iii-240-argb-all-in-one-cpu-liquid-cooler-fan-white?_pos=25&_sid=03dbd3383&_ss=r
Cooling,813,MSI,MSI MAG COREFROZR AA13 ARGB CPU Cooler Fan - Black,"₱1,200.00",//pcx.com.ph/cdn/shop/files/FAN-MSIMAGCOREFROZRAA13BLACKARGB1.jpg?v=1756432591&width=1,/products/msi-mag-corefrozr-aa13-argb-cpu-cooler-fan-black?_pos=26&_sid=03dbd3383&_ss=r
Cooling,814,NZXT,NZXT Kraken 240 RGB 240mm AIO Liquid Cooler with LCD Display and RGB Fans,"₱8,500.00",//pcx.com.ph/cdn/shop/files/FAN-NZXT-KRAKEN-240-RGB-WHT-1.jpg?v=1706580811&width=1,/products/nzxt-kraken-240-rgb-240mm-aio-liquid-cooler-with-lcd-display-and-rgb-fans?_pos=27&_sid=03dbd3383&_ss=r
Cooling,815,Antec,ANTEC SYMPHONY 240 ARGB (2 X 120MM FANS) All-In-One CPU Liquid Cooler,"₱5,000.00",//pcx.com.ph/cdn/shop/files/FAN-ANTEC-SYMPHONY-240-ARGB-AIO-1.jpg?v=1696929601&width=1,/products/antec-symphony-240-argb-2-x-120mm-fans-all-in-one-cpu-liquid-cooler?_pos=28&_sid=03dbd3383&_ss=r
Cooling,816,Antec,ANTEC A40 PRO CPU Air Cooler Fan,"₱1,000.00",//pcx.com.ph/cdn/shop/files/FAN-ANTECA40PROAIRCOOLER.jpg?v=1756776591&width=1,/products/antec-a40-pro-cpu-air-cooler-fan?_pos=29&_sid=03dbd3383&_ss=r
Cooling,817,Be Quiet,BE QUIET DARK ROCK PRO 4 CPU Air Cooler Fan,"₱4,800.00",//pcx.com.ph/cdn/shop/files/1.FAN-BE-QUIET-DARK-ROCK-PRO-4.jpg?v=1695267243&width=1,/products/be-quiet-dark-rock-pro-4-cpu-air-cooler-fan?_pos=30&_sid=03dbd3383&_ss=r
Cooling,818,Deepcool,DEEPCOOL MYSTIQUE 360 ARGB W/ LCD SCREEN CPU Cooler Fan - Black,"₱7,900.00",//pcx.com.ph/cdn/shop/files/FAN-DEEPCOOLMYSTIQUE360ARGBBLACKWLCDSCREEN1_85e3be11-865c-4278-abaf-5e03a848c0ff.jpg?v=1754363810&width=1,/products/deepcool-mystique-360-argb-w-lcd-screen-cpu-cooler-fan-black?_pos=31&_sid=03dbd3383&_ss=r
Cooling,819,Asus,ASUS Prime LC 360 ARGB All-in-One CPU Liquid Cooler Fan,"₱5,100.00",//pcx.com.ph/cdn/shop/files/FAN-ASUS-PRIME-LC-360-ARGB-AIO-1.jpg?v=1742451468&width=1,/products/asus-prime-lc-360-argb-all-in-one-cpu-liquid-cooler-fan?_pos=32&_sid=03dbd3383&_ss=r
Cooling,820,MSI,MSI MAG CORELIQUID I360 AIO LC ARGB CPU Liquid Cooler Fan (Black),"₱6,550.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-I360-BLACK-AIO-LC-ARGB-1.jpg?v=1745202397&width=1,/products/msi-mag-coreliquid-i360-aio-lc-argb-cpu-liquid-cooler-fan-black?_pos=33&_sid=03dbd3383&_ss=r
Cooling,821,Asus,ASUS ROG Ryuo III 240 all-in-one liquid CPU cooler Fan,"₱7,000.00",//pcx.com.ph/cdn/shop/files/FAN-ASUS-ROG-RYUO-III-240-ARGB-1_59212388-9cdb-488e-9f44-35a57314cc40.jpg?v=1718082798&width=1,/products/asus-rog-ryuo-iii-240-all-in-one-liquid-cpu-cooler-fan?_pos=34&_sid=03dbd3383&_ss=r
Cooling,822,Deepcool,DEEPCOOL LQ240 ARGB W/ LCD SCREEN All-In-One CPU Cooler Fan - Black,"₱6,400.00",//pcx.com.ph/cdn/shop/files/FAN-DEEPCOOLLQ240ARGBBLACKWLCDSCREENAIO.jpg?v=1754356779&width=1,/products/deepcool-lq240-argb-w-lcd-screen-all-in-one-cpu-cooler-fan-black?_pos=35&_sid=03dbd3383&_ss=r
Cooling,823,MSI,MSI MAG CORELIQUID E360 ARGB AIO CPU Liquid Cooler Fan (White),"₱6,750.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-E360-ARGB-WHITE-AIO-1.jpg?v=1745199384&width=1,/products/msi-mag-coreliquid-e360-argb-aio-cpu-liquid-cooler-fan-white?_pos=36&_sid=03dbd3383&_ss=r
Cooling,824,Asus,ASUS ROG RYUJIN III ARGB Extreme CPU Liquid Cooler Fan (Black),"₱22,550.00",//pcx.com.ph/cdn/shop/files/FAN-ASUS-ROG-RYUJIN-III-ARGB-EXTREME-BLACK-W-LCD-1.jpg?v=1745547411&width=1,/products/asus-rog-ryujin-iii-argb-extreme-cpu-liquid-cooler-fan-black?_pos=37&_sid=03dbd3383&_ss=r
Cooling,825,MSI,MSI MAG CORELIQUID E240 ARGB AIO CPU Liquid Cooler Fan (Black),"₱5,200.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-E240-ARGB-BLACK-AIO-1.jpg?v=1744697641&width=1,/products/msi-mag-coreliquid-e240-argb-aio-cpu-liquid-cooler-fan-black?_pos=38&_sid=03dbd3383&_ss=r
Cooling,826,MSI,MSI MAG CORE LIQUID A15 240 All-in-One CPU Cooler Fan - Black,"₱3,900.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORE-LIQUID-A15-240-BLACK-AIO-1.jpg?v=1746245866&width=1,/products/msi-mag-core-liquid-a15-240-all-in-one-cpu-cooler-fan-black?_pos=39&_sid=03dbd3383&_ss=r
Cooling,827,MSI,MSI MAG CORE LIQUID A13 360 All-in-One CPU Cooler Fan - White,"₱4,350.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORE-LIQUID-A13-360-WHITE-AIO-1.jpg?v=1746245294&width=1,/products/msi-mag-core-liquid-a13-360-all-in-one-cpu-cooler-fan-white?_pos=40&_sid=03dbd3383&_ss=r
Cooling,828,Asus,ASUS Prime LC 240 ARGB All-in-One CPU Liquid Cooler Fan,"₱4,300.00",//pcx.com.ph/cdn/shop/files/FAN-ASUS-PRIME-LC-240-ARGB-AIO-1.jpg?v=1742444562&width=1,/products/asus-prime-lc-240-argb-all-in-one-cpu-liquid-cooler-fan?_pos=41&_sid=03dbd3383&_ss=r
Cooling,829,Thermaltake,THERMALTAKE TH240 V2 Ultra EX ARGB Sync All-In-One Liquid Cooler Fan,"₱9,830.01",//pcx.com.ph/cdn/shop/files/FAN-THERMALTAKE-TH240-V2-ULTRA-EX-ARGB-AIO-1.jpg?v=1747704838&width=1,/products/thermaltake-th240-v2-ultra-ex-argb-sync-all-in-one-liquid-cooler-fan?_pos=42&_sid=03dbd3383&_ss=r
Cooling,830,GAMDIAS,GAMDIAS BOREAS E2-41D CPU Air Cooler Fan (Black),"₱1,800.00",//pcx.com.ph/cdn/shop/files/FAN-GAMDIAS-BOREAS-E2-41D-BLACK-GAMING-AIR-COOLER-1.jpg?v=1744600263&width=1,/products/gamdias-boreas-e2-41d-cpu-air-cooler-fan-black?_pos=43&_sid=03dbd3383&_ss=r
Cooling,831,NZXT,NZXT KRAKEN Elite 240 RGB w/ LCD V2 All-in-One Liquid Cooler Fan (White),"₱16,790.00",//pcx.com.ph/cdn/shop/files/FAN-NZXT-KRAKEN-ELITE-240-RGB-WHT-W-LCD-V2-1.jpg?v=1738200026&width=1,/products/nzxt-kraken-elite-240-rgb-w-lcd-v2-all-in-one-liquid-cooler-fan-white?_pos=44&_sid=03dbd3383&_ss=r
Cooling,832,NZXT,NZXT Kraken Elite 240 RGB 240mm AIO Liquid Cooler Fan,"₱14,300.00",//pcx.com.ph/cdn/shop/files/FAN-NZXT-KRAKEN-ELITE-240-RGB-WHT-1.jpg?v=1706592107&width=1,/products/nzxt-kraken-elite-240-rgb-240mm-aio-liquid-cooler-fan?_pos=45&_sid=03dbd3383&_ss=r
Cooling,833,MSI,MSI MAG CORELIQUID E240 ARGB AIO CPU Liquid Cooler Fan (White),"₱5,650.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-E240-ARGB-WHITE-AIO-1.jpg?v=1745197804&width=1,/products/msi-mag-coreliquid-e240-argb-aio-cpu-liquid-cooler-fan-white?_pos=46&_sid=03dbd3383&_ss=r
Cooling,834,Thermaltake,THERMALTAKE TH360 V2 ARGB Sync All-In-One Liquid Cooler Fan,"₱6,450.00",//pcx.com.ph/cdn/shop/files/FAN-THERMALTAKE-TH360-V2-ARGB-AIO-BLACK-1.jpg?v=1747706882&width=1,/products/thermaltake-th360-v2-argb-sync-all-in-one-liquid-cooler-fan?_pos=47&_sid=03dbd3383&_ss=r
Cooling,835,MSI,MSI MAG CORELIQUID E360 ARGB AIO CPU Liquid Cooler Fan (Black),"₱6,300.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-E360-ARGB-BLACK-AIO-1.jpg?v=1745198499&width=1,/products/msi-mag-coreliquid-e360-argb-aio-cpu-liquid-cooler-fan-black?_pos=49&_sid=03dbd3383&_ss=r
Cooling,836,NZXT,NZXT Kraken Elite 360mm All in One Liquid Cooler with RGB fans (Black),"₱17,450.00",//pcx.com.ph/cdn/shop/files/FAN-NZXT-KRAKEN-ELITE-360-RGB-BLK-1.jpg?v=1709534094&width=1,/products/nzxt-kraken-elite-360mm-all-in-one-liquid-cooler-with-rgb-fans-black?_pos=51&_sid=03dbd3383&_ss=r
Cooling,837,MSI,MSI MAG CORELIQUID I240 AIO LC ARGB CPU Liquid Cooler Fan (White),"₱6,200.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-I240-WHITE-AIO-LC-ARGB-1.jpg?v=1745200810&width=1,/products/msi-mag-coreliquid-i240-aio-lc-argb-cpu-liquid-cooler-fan-white?_pos=52&_sid=03dbd3383&_ss=r
Cooling,838,NZXT,NZXT Kraken Elite 360mm All in One Liquid Cooler with RGB fans (White),"₱17,450.00",//pcx.com.ph/cdn/shop/files/FAN-NZXT-KRAKEN-ELITE-360-RGB-WHT-1.jpg?v=1709537772&width=1,/products/nzxt-kraken-elite-360mm-all-in-one-liquid-cooler-with-rgb-fans-white?_pos=53&_sid=03dbd3383&_ss=r
Cooling,839,Asus,ASUS ROG Ryuo IV SLC 360 ARGB W/ LCD All-In-One Liquid Cooler Fan,"₱18,350.00",//pcx.com.ph/cdn/shop/files/FAN-ASUSROGRYUOIVSLC360ARGBWLCDAIO1.jpg?v=1761798280&width=1,/products/asus-rog-ryuo-iv-slc-360-argb-w-lcd-all-in-one-liquid-cooler-fan?_pos=54&_sid=03dbd3383&_ss=r
Cooling,840,MSI,MSI MAG CORE LIQUID A15 360 All-in-One CPU Cooler Fan - Black,"₱4,600.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORE-LIQUID-A15-360-BLACK-AIO-1.jpg?v=1746246293&width=1,/products/msi-mag-core-liquid-a15-360-all-in-one-cpu-cooler-fan-black?_pos=55&_sid=03dbd3383&_ss=r
Cooling,841,MSI,MSI MAG CORELIQUID I360 AIO LC ARGB CPU Liquid Cooler Fan (White),"₱6,950.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-I360-WHITE-AIO-LC-ARGB-1.jpg?v=1745204114&width=1,/products/msi-mag-coreliquid-i360-aio-lc-argb-cpu-liquid-cooler-fan-white?_pos=56&_sid=03dbd3383&_ss=r
Cooling,842,Asus,ASUS ROG RYUJIN III 240 ARGB All-in-One CPU Liquid Cooler Fan (Black),"₱14,250.00",//pcx.com.ph/cdn/shop/files/FAN-ASUS-ROG-RYUJIN-III-240-ARGB-BLACK-1_2d17281f-cd09-4aed-8725-a768787a590f.jpg?v=1752498089&width=1,/products/asus-rog-ryujin-iii-240-argb-all-in-one-cpu-liquid-cooler-fan-black?_pos=57&_sid=03dbd3383&_ss=r
Cooling,843,MSI,MSI MAG CORELIQUID I240 AIO LC ARGB CPU Liquid Cooler Fan (Black),"₱5,800.00",//pcx.com.ph/cdn/shop/files/FAN-MSI-MAG-CORELIQUID-I240-BLACK-AIO-LC-ARGB-1.jpg?v=1745200180&width=1,/products/msi-mag-coreliquid-i240-aio-lc-argb-cpu-liquid-cooler-fan-black?_pos=58&_sid=03dbd3383&_ss=r
Cooling,844,NZXT,NZXT KRAKEN Elite 360 RGB V2 All-In-One Liquid Cooler Fan (Black),"₱19,000.00",//pcx.com.ph/cdn/shop/files/FAN-NZXT-KRAKEN-ELITE-360-RGB-BLK-V2-1_f1853194-3987-4f93-8b82-426bd9b5ba7a.jpg?v=1752498113&width=1,/products/nzxt-kraken-elite-360-rgb-v2-all-in-one-liquid-cooler-fan-black?_pos=59&_sid=03dbd3383&_ss=r
Cooling,845,Deepcool,DEEPCOOL LQ360 ARGB W/ LCD SCREEN All-In-One CPU Cooler Fan - Black,"₱7,400.00",//pcx.com.ph/cdn/shop/files/FAN-DEEPCOOLLQ360ARGBBLACKWLCDSCREENAIO1.jpg?v=1754358692&width=1,/products/deepcool-lq360-argb-w-lcd-screen-all-in-one-cpu-cooler-fan-black?_pos=60&_sid=03dbd3383&_ss=r
Cooling,846,Thermaltake,THERMALTAKE TH240 V2 Ultra EX ARGB Sync All-In-One Liquid Cooler Fan - Snow Edition,"₱9,940.01",//pcx.com.ph/cdn/shop/files/FAN-THERMALTAKE-TH240-V2-ULTRA-EX-SNOW-ARGB-AIO-1.jpg?v=1747706607&width=1,/products/thermaltake-th240-v2-ultra-ex-argb-sync-all-in-one-liquid-cooler-fan-snow-edition?_pos=61&_sid=03dbd3383&_ss=r
Cases,153,Ovation,OVATION Hypergate Mesh 3.1 RGB Micro-ATX Gaming PC Case - Black,"₱1,750.00",//pcx.com.ph/cdn/shop/files/CASE-OVATION_HYPERGATE_RGB_MESH_3.1_MATX7.jpg?v=1760769185&width=1,/products/ovation-hypergate-mesh-3-1-rgb-micro-atx-gaming-pc-case-black?_pos=101&_sid=40e6b1494&_ss=r
Cases,155,SilverStone,SILVERSTONE Lucid 04 Tempered Glass ARGB PC Case - White,"₱3,550.00",//pcx.com.ph/cdn/shop/files/CASE-SILVERSTONELUCID04TGARGBWHITE1.jpg?v=1761276042&width=1,/products/silverstone-lucid-04-tempered-glass-argb-pc-case-white?_pos=103&_sid=40e6b1494&_ss=r
Cases,158,Trendsonic,TRENDSONIC ERIS Tempered Glass RGB Micro-ATX Gaming Case,"₱1,450.00",//pcx.com.ph/cdn/shop/files/CASE-TRENDSONIC-ERIS-TEMPERED-GLASS-RGB-1.jpg?v=1748237991&width=1,/products/trendsonic-eris-tempered-glass-rgb-micro-atx-gaming-case?_pos=108&_sid=40e6b1494&_ss=r
Cases,162,SilverStone,SILVERSTONE Lucid 04 Tempered Glass ARGB PC Case - Black,"₱3,050.00",//pcx.com.ph/cdn/shop/files/CASE-SILVERSTONELUCID04TGARGBBLACK1.jpg?v=1761273395&width=1,/products/silverstone-lucid-04-tempered-glass-argb-pc-case-black?_pos=112&_sid=40e6b1494&_ss=r
Cases,175,GAMDIAS,GAMDIAS AURA GC1 ELITE Mesh RGB Mid-tower Case - White,"₱2,400.00",//pcx.com.ph/cdn/shop/files/CASE-GAMDIAS-AURA-GC1-ELITE-MESH-ARGB-WHITE-1.jpg?v=1746163172&width=1,/products/gamdias-aura-gc1-elite-mesh-rgb-mid-tower-case-white?_pos=126&_sid=40e6b1494&_ss=r
Cases,178,MSI,MSI MAG PANO 110R PZ Tempered Glass ARGB Gaming Case - Black,"₱4,100.00",//pcx.com.ph/cdn/shop/files/CASE-MSI-MAG-PANO-110R-PZ-BLK-TG-ARGB--1.jpg?v=1746244245&width=1,/products/msi-mag-pano-110r-pz-tempered-glass-argb-gaming-case-black?_pos=129&_sid=40e6b1494&_ss=r
Cases,183,GAMDIAS,GAMDIAS AURA GC1 ELITE Mesh RGB Mid-tower Case - Black,"₱2,400.00",//pcx.com.ph/cdn/shop/files/CASE-GAMDIAS-AURA-GC1-ELITE--MESH-ARGB-BLACK-1.jpg?v=1746162264&width=1,/products/gamdias-aura-gc1-elite-mesh-rgb-mid-tower-case-black?_pos=136&_sid=40e6b1494&_ss=r
Cases,189,Asus,ASUS TUF Gaming GT502 Horizon Mid Tower PC Case - White,"₱10,800.00",//pcx.com.ph/cdn/shop/files/CASE-ASUSTUFGAMINGGT502HORIZONWHITE2.jpg?v=1763435677&width=1,/products/asus-tuf-gaming-gt502-horizon-mid-tower-pc-case-white?_pos=142&_sid=40e6b1494&_ss=r
Cases,207,SilverStone,SILVERSTONE Fara 514X Tempered Glass ARGB PC Case - Black,"₱4,350.00",//pcx.com.ph/cdn/shop/files/CASE-SILVERSTONEFARA514TGARGBBLACK1.jpg?v=1761268374&width=1,/products/silverstone-fara-514x-tempered-glass-argb-pc-case-black?_pos=161&_sid=40e6b1494&_ss=r
Cases,217,Cooler Master,COOLER MASTER MasterBox K501L RGB Mid Tower Gaming Case,"₱3,500.00",//pcx.com.ph/cdn/shop/files/CASE-COOLER-MASTER-MASTERBOX-K501L-TG-RGB-ATX-BLK-1.jpg?v=1700191602&width=1,/products/cooler-master-masterbox-k501l-rgb-mid-tower-gaming-case?_pos=171&_sid=40e6b1494&_ss=r
